190.39895629882812,150.0,200.176513671875,150.0,278.1048889160156,266.739990234375,252.2761688232422,260.780029296875
150.0,166.01206970214844,167.3151397705078,174.570068359375,257.6546630859375,265.3852233886719,277.4439392089844,283.4801025390625
150.0,132.79855346679688,120.5487060546875,159.67135620117188,246.8995819091797,239.9556121826172,221.78610229492188,252.09388732910156
156.669921875,163.1140899658203,137.55740356445312,139.27935791015625,236.33526611328125,252.830078125,237.78250122070312,265.6300048828125
181.0,174.27001953125,150.0,150.0,277.0,273.1545104980469,253.60011291503906,286.0
169.919921875,151.8800048828125,150.0,141.9759063720703,262.6455993652344,259.0,228.87501525878906,269.0400390625
184.63995361328125,158.8800048828125,206.01089477539062,124.671875,267.0072021484375,249.0,261.18994140625,267.0899658203125
166.0504150390625,145.6352996826172,147.6311492919922,141.01361083984375,144.0,280.6099853515625,144.0,272.0104064941406
167.489990234375,155.43994140625,166.6200714111328,156.929931640625,278.55999755859375,276.96002197265625,286.4544372558594,269.0
50.0,99.01009368896484,50.0,160.39990234375,275.0,242.0,211.0,81.3299560546875
168.72756958007812,150.0516357421875,135.20286560058594,214.6099853515625,264.76019287109375,268.36212158203125,263.2378234863281,272.19573974609375
107.3399658203125,112.3900146484375,162.7200927734375,157.0,249.47998046875,240.06005859375,248.340087890625,262.0001220703125
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.0,155.62156677246094,150.0,150.0,237.2099609375,268.9400634765625,264.3800048828125,184.00006103515625
143.92999267578125,143.929931640625,151.1400146484375,105.780029296875,255.2900390625,248.7598876953125,245.3299560546875,215.45001220703125
123.13785552978516,137.2999267578125,111.21758270263672,50.9686164855957,230.719970703125,200.55999755859375,200.0994415283203,186.0
134.80357360839844,163.260009765625,154.77001953125,150.0,262.8899841308594,256.43359375,257.7999267578125,243.52272033691406
169.7483367919922,100.05168914794922,171.8299560546875,150.3312225341797,269.1700439453125,243.81675720214844,268.8399658203125,251.89309692382812
150.05128479003906,138.89169311523438,100.01010131835938,169.6545867919922,260.0997619628906,225.8556365966797,252.343017578125,267.3599853515625
142.24038696289062,150.0,181.719970703125,150.0,274.719970703125,269.7234802246094,259.2000732421875,246.0
0.0,0.0,0.0,0.0,94.05149841308594,0.0,0.0,0.0
108.68341827392578,137.0022430419922,142.90118408203125,168.4700927734375,245.81390380859375,263.0033874511719,247.4400634765625,252.75045776367188
3.7431111335754395,127.5599365234375,137.4600830078125,0.0,175.05130004882812,222.67015075683594,230.0,142.0
150.0,162.26673889160156,160.56800842285156,153.40997314453125,236.328125,248.53147888183594,273.2820739746094,258.0543212890625
131.75,123.48735046386719,132.81845092773438,165.44467163085938,180.84033203125,191.13523864746094,252.9357452392578,161.01039123535156
149.99993896484375,129.83949279785156,140.25,150.0,270.0088195800781,234.0,70.230224609375,254.39990234375
181.00872802734375,164.16091918945312,150.0,195.2099609375,274.00811767578125,271.31982421875,254.0,289.05126953125
136.43116760253906,150.35000610351562,150.0,131.3199462890625,257.7691345214844,239.4650421142578,243.0,264.0
150.0,148.550048828125,184.91490173339844,190.01025390625,261.3299560546875,277.94000244140625,249.28085327148438,289.4211730957031
147.1300048828125,140.47998046875,140.12802124023438,136.20091247558594,247.48004150390625,188.4475555419922,270.0098876953125,274.219970703125
122.10009765625,100.0932388305664,150.0,130.909912109375,215.580078125,78.02001953125,200.9998779296875,260.16998291015625
140.4200439453125,140.06796264648438,150.0,144.59576416015625,246.0,230.79849243164062,211.48248291015625,241.14662170410156
52.588523864746094,150.2600555419922,147.5400390625,119.05514526367188,272.010009765625,177.30154418945312,269.3800048828125,274.4100341796875
105.72998046875,141.06146240234375,50.0,165.449951171875,280.9000244140625,183.0101776123047,274.9599609375,94.05119323730469
170.90997314453125,143.33401489257812,133.82374572753906,150.0,264.8606262207031,244.03994750976562,279.41363525390625,253.06768798828125
150.0,100.71834564208984,100.09310150146484,128.300048828125,261.0,72.9500732421875,195.9401397705078,261.4788513183594
147.030029296875,148.9100341796875,163.0299072265625,161.09295654296875,265.34967041015625,263.4987487792969,248.4889678955078,288.00006103515625
136.7814483642578,148.44056701660156,112.8096694946289,109.48945617675781,207.03379821777344,225.64315795898438,183.00991821289062,253.12994384765625
147.4000244140625,150.0,160.83108520507812,149.99993896484375,253.41015625,248.96478271484375,249.2487335205078,262.0
150.0,141.2126922607422,138.92047119140625,129.0191192626953,211.0,245.33456420898438,252.13565063476562,257.35711669921875
150.0,167.46002197265625,170.5774383544922,150.0,263.0,266.77001953125,283.5999755859375,266.7698974609375
166.97003173828125,150.05210876464844,169.38258361816406,193.1376495361328,287.010498046875,235.639892578125,264.0,255.00006103515625
168.5,169.35342407226562,150.0,136.67999267578125,274.24578857421875,266.2431640625,248.03369140625,232.35003662109375
161.73004150390625,150.01084899902344,175.58726501464844,114.47003173828125,281.1887512207031,260.72998046875,249.35240173339844,267.6990966796875
110.6427001953125,167.69329833984375,150.0,93.05128479003906,232.50006103515625,256.95001220703125,227.0,283.0080871582031
228.3186492919922,121.179931640625,155.2900390625,149.4698486328125,153.05108642578125,71.73609924316406,255.5,265.5400390625
155.98004150390625,165.7999267578125,150.0,145.570068359375,240.260009765625,242.6600341796875,237.6300048828125,232.8800048828125
154.20394897460938,167.5,162.09320068359375,180.780029296875,234.61874389648438,273.8800048828125,262.8409118652344,259.05230712890625
170.8900146484375,131.8800048828125,100.0105972290039,124.22998046875,219.84503173828125,257.3913269042969,159.17630004882812,279.739990234375
106.09265899658203,0.0,0.0,0.0,173.1345977783203,0.0,0.0,253.97998046875
200.00961303710938,165.7000732421875,146.6666717529297,170.29998779296875,248.699951171875,271.6600341796875,263.3800048828125,268.426513671875
150.4599609375,155.49942016601562,158.7180633544922,132.42344665527344,267.0081787109375,261.74053955078125,262.8900146484375,272.3599853515625
0.010099999606609344,48.92689514160156,100.0516586303711,50.0,192.0,192.0,76.3763427734375,244.65745544433594
150.0,151.260009765625,143.78997802734375,149.99993896484375,273.0,259.0,251.66180419921875,240.08082580566406
150.0511932373047,141.07086181640625,139.20208740234375,135.92515563964844,265.0,262.6129455566406,190.81858825683594,260.4460754394531
154.16561889648438,165.3399658203125,164.6400146484375,150.0,261.1199951171875,262.6400146484375,259.6400146484375,255.0
