39,49,46,46,16,40,42,16
0,0,0,0,1,0,0,0
0,0,0,2,0,0,0,0
3,1,3,2,0,0,0,0
2,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0
3,4,2,4,0,0,0,0
1,0,0,1,0,0,0,0
0,0,1,2,0,0,0,0
0,0,1,1,0,0,0,0
3,0,2,1,0,0,0,0
0,1,0,0,0,0,2,0
1,1,0,0,0,0,0,0
2,2,1,4,0,0,0,0
1,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0
0,1,1,0,0,0,0,0
1,0,1,1,0,0,0,0
0,0,0,0,0,1,0,0
2,0,0,1,0,0,1,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0
0,0,0,0,1,1,1,0
0,0,0,0,0,1,0,0
0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,1,0,2,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1
0,0,0,0,0,1,1,1
1,0,0,0,0,0,0,1
1,0,1,0,0,0,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,1,1,0,3,1
0,0,0,0,0,0,0,0
0,0,1,0,0,1,1,0
1,1,0,0,0,0,0,0
1,2,0,1,1,1,0,0
32,17,16,32,0,1,0,0
1,0,2,3,0,0,1,0
2,0,0,0,0,0,0,0
4,1,0,3,0,0,1,0
1,1,1,2,0,0,1,0
2,3,1,1,0,0,1,0
1,0,3,0,0,1,1,0
0,0,1,0,0,0,0,0
0,0,1,0,1,1,1,0
2,0,2,1,1,1,0,0
0,0,1,0,0,2,1,1
0,0,0,0,2,0,1,0
0,2,0,0,1,0,3,0
1,0,0,1,0,0,1,1
0,0,0,2,0,0,1,0
0,0,0,0,0,1,0,0
1,1,0,0,0,1,0,1
0,0,1,0,0,0,1,0
0,0,0,0,0,0,1,2
1,1,0,1,0,0,0,0
0,0,0,2,0,0,2,1
1,1,0,0,0,1,0,1
1,0,0,1,0,1,0,1
0,0,0,0,0,0,0,0
0,0,0,3,2,0,0,1
0,0,0,0,0,1,1,0
0,0,0,1,0,0,1,0
1,0,0,1,1,0,1,0
0,0,0,0,1,2,0,3
0,0,1,0,0,0,2,0
2,0,0,1,0,0,0,0
2,0,0,0,0,0,1,2
0,0,0,1,0,0,1,1
0,0,0,0,0,2,0,1
1,0,0,0,0,1,0,0
1,0,1,0,0,0,0,0
1,0,0,0,0,1,0,0
1,0,0,0,0,0,2,0
0,0,1,0,0,0,0,0
2,1,0,1,0,0,0,1
